date,interest,balance
2021-07-24,0.5,184.39217275762329
2021-07-25,0.5,184.3946924011831
2021-07-26,0.5,184.39721207917285
2021-07-27,0.5,184.39973179159296
2021-07-28,0.5,184.4022515384439
2021-07-29,0.5,184.40477131972614
2021-07-30,0.5,184.40729113544018
2021-07-31,0.5,184.40981098558646
2021-08-01,0.5,184.41233087016548
2021-08-02,0.5,184.41485078917768
2021-08-03,0.5,184.41737074262352
2021-08-04,0.5,184.4198907305035
2021-08-05,0.5,184.4224107528181
2021-08-06,0.5,184.4249308095678
2021-08-07,0.5,184.427450900753
2021-08-08,0.5,184.4299710263742
2021-08-09,0.5,184.43249118643192
2021-08-10,0.5,184.4350113809266
2021-08-11,0.5,184.43753160985867
2021-08-12,0.5,184.44005187322867
2021-08-13,0.5,184.44257217103703
2021-08-14,0.5,184.44509250328423
2021-08-15,0.5,184.44761286997073
2021-08-16,0.5,184.450133271097
2021-08-17,0.5,184.45265370666354
2021-08-18,0.5,184.4551741766708
2021-08-19,0.5,184.45769468111922
2021-08-20,0.5,184.46021522000933
2021-08-21,0.5,184.46273579334155
2021-08-22,0.5,184.4652564011164
2021-08-23,0.5,184.46777704333434
2021-08-24,0.5,184.47029771999576
2021-08-25,0.5,184.47281843110125
2021-08-26,0.75,184.47659486328035
2021-08-27,0.75,184.48037137276867
2021-08-28,0.75,184.4841479595677
2021-08-29,0.75,184.4879246236791
2021-08-30,0.75,184.4917013651044
2021-08-31,0.75,184.4954781838452
2021-09-01,0.75,184.4992550799031
2021-09-02,0.75,184.50303205327964
2021-09-03,0.75,184.50680910397642
2021-09-04,0.75,184.510586231995
2021-09-05,0.75,184.51436343733704
2021-09-06,0.75,184.51814072000408
2021-09-07,0.75,184.52191807999768
2021-09-08,0.75,184.52569551731943
2021-09-09,0.75,184.52947303197092
2021-09-10,0.75,184.5332506239538
2021-09-11,0.75,184.53702829326951
2021-09-12,0.75,184.54080603991974
2021-09-13,0.75,184.54458386390607
2021-09-14,0.75,184.54836176523003
2021-09-15,0.75,184.55213974389326
2021-09-16,0.75,184.55591779989732
2021-09-17,0.75,184.55969593324375
2021-09-18,0.75,184.5634741439342
2021-09-19,0.75,184.56725243197022
2021-09-20,0.75,184.57103079735342
2021-09-21,0.75,184.57480924008533
2021-09-22,0.75,184.57858776016758
2021-09-23,0.75,184.58236635760176
2021-09-24,0.75,184.5861450323894
2021-09-25,0.75,184.58992378453215
2021-09-26,0.75,184.5937026140315
2021-09-27,0.75,184.59748152088915
2021-09-28,0.75,184.60126050510664
2021-09-29,0.75,184.6050395666855
2021-09-30,0.75,184.60881870562739
2021-10-01,0.75,184.61259792193383
2021-10-02,0.75,184.61637721560643
2021-10-03,0.75,184.6201565866468
2021-10-04,0.75,184.62393603505646
2021-10-05,0.75,184.6277155608371
2021-10-06,0.75,184.63149516399017
2021-10-07,0.75,184.63527484451737
2021-10-08,0.75,184.6390546024202
2021-10-09,0.75,184.64283443770032
2021-10-10,0.75,184.64661435035924
2021-10-11,0.75,184.65039434039858
2021-10-12,0.75,184.65417440781994
2021-10-13,0.75,184.6579545526249
2021-10-14,0.75,184.661734774815
2021-10-15,0.75,184.66551507439186
2021-10-16,0.75,184.66929545135707
2021-10-17,0.75,184.67307590571218
2021-10-18,0.75,184.6768564374588
2021-10-19,0.75,184.68063704659855
2021-10-20,0.75,184.68441773313293
2021-10-21,0.75,184.68819849706358
2021-10-22,0.75,184.6919793383921
2021-10-23,0.75,184.69576025712004
2021-10-24,0.75,184.69954125324898
2021-10-25,0.75,184.70332232678052
2021-10-26,0.75,184.70710347771626
2021-10-27,0.75,184.71088470605775
2021-10-28,0.75,184.71466601180663
2021-10-29,0.75,184.7184473949644
2021-10-30,0.75,184.7222288555327
2021-10-31,0.75,184.72601039351312
2021-11-01,0.75,184.72979200890722
2021-11-02,0.75,184.73357370171658
2021-11-03,0.75,184.73735547194283
2021-11-04,0.75,184.74113731958752
2021-11-05,0.75,184.74491924465224
2021-11-06,0.75,184.74870124713857
2021-11-07,0.75,184.7524833270481
2021-11-08,0.75,184.75626548438242
2021-11-09,0.75,184.7600477191431
2021-11-10,0.75,184.76383003133174
2021-11-11,0.75,184.76761242094992
2021-11-12,0.75,184.7713948879992
2021-11-13,0.75,184.77517743248123
2021-11-14,0.75,184.77896005439754
2021-11-15,0.75,184.78274275374972
2021-11-16,0.75,184.7865255305394
2021-11-17,0.75,184.79030838476808
2021-11-18,0.75,184.79409131643743
2021-11-19,0.75,184.797874325549
2021-11-20,0.75,184.80165741210436
2021-11-21,0.75,184.80544057610513
2021-11-22,0.75,184.80922381755286
2021-11-23,0.75,184.81300713644916
2021-11-24,0.75,184.81679053279564
2021-11-25,1.0,184.82182892534286
2021-11-26,1.0,184.82686745524452
2021-11-27,1.0,184.8319061225043
2021-11-28,1.0,184.83694492712598
2021-11-29,1.0,184.8419838691133
2021-11-30,1.0,184.84702294847
2021-12-01,1.0,184.8520621651998
2021-12-02,1.0,184.85710151930647
2021-12-03,1.0,184.86214101079378
2021-12-04,1.0,184.86718063966546
2021-12-05,1.0,184.87222040592522
2021-12-06,1.0,184.8772603095768
2021-12-07,1.0,184.88230035062404
2021-12-08,1.0,184.88734052907057
2021-12-09,1.0,184.8923808449202
2021-12-10,1.0,184.89742129817668
2021-12-11,1.0,184.9024618888437
2021-12-12,1.0,184.90750261692511
2021-12-13,1.0,184.91254348242455
2021-12-14,1.0,184.9175844853458
2021-12-15,1.0,184.9226256256926
2021-12-16,1.0,184.92766690346875
2021-12-17,1.0,184.93270831867795
2021-12-18,1.0,184.93774987132392
2021-12-19,1.0,184.94279156141047
2021-12-20,1.0,184.9478333889413
2021-12-21,1.0,184.95287535392018
2021-12-22,1.0,184.95791745635086
2021-12-23,1.0,184.96295969623705
2021-12-24,1.0,184.96800207358254
2021-12-25,1.0,184.97304458839108
2021-12-26,1.0,184.9780872406664
2021-12-27,1.0,184.9831300304122
2021-12-28,1.0,184.98817295763232
2021-12-29,1.0,184.99321602233044
2021-12-30,1.0,184.99825922451038
2021-12-31,1.0,185.00330256417578
2022-01-01,1.0,185.00834604133047
2022-01-02,1.0,185.0133896559782
2022-01-03,1.0,185.01843340812263
2022-01-04,1.0,185.0234772977676
2022-01-05,1.0,185.02852132491685
2022-01-06,1.0,185.03356548957407
2022-01-07,1.0,185.03860979174308
2022-01-08,1.0,185.04365423142758
2022-01-09,1.0,185.04869880863134
2022-01-10,1.0,185.05374352335812
2022-01-11,1.0,185.05878837561164
2022-01-12,1.0,185.06383336539568
2022-01-13,1.0,185.06887849271394
2022-01-14,1.25,185.07517728988498
2022-01-15,1.25,185.08147630143486
2022-01-16,1.25,185.0877755273708
2022-01-17,1.25,185.09407496770018
2022-01-18,1.25,185.10037462243025
2022-01-19,1.25,185.10667449156833
2022-01-20,1.25,185.11297457512168
2022-01-21,1.25,185.11927487309762
2022-01-22,1.25,185.12557538550345
2022-01-23,1.25,185.1318761123465
2022-01-24,1.25,185.138177053634
2022-01-25,1.25,185.1444782093733
2022-01-26,1.25,185.15077957957166
2022-01-27,1.25,185.15708116423642
2022-01-28,1.25,185.16338296337486
2022-01-29,1.25,185.1696849769943
2022-01-30,1.25,185.175987205102
2022-01-31,1.25,185.18228964770526
2022-02-01,1.25,185.18859230481144
2022-02-02,1.25,185.19489517642776
2022-02-03,1.25,185.2011982625616
2022-02-04,1.25,185.2075015632202
2022-02-05,1.25,185.21380507841093
2022-02-06,1.25,185.220108808141
2022-02-07,1.25,185.22641275241776
2022-02-08,1.25,185.23271691124853
2022-02-09,1.25,185.2390212846406
2022-02-10,1.25,185.24532587260123
2022-02-11,1.25,185.2516306751378
2022-02-12,1.25,185.25793569225752
2022-02-13,1.25,185.26424092396778
2022-02-14,1.25,185.27054637027584
2022-02-15,1.25,185.276852031189
2022-02-16,1.25,185.28315790671462
2022-02-17,1.25,185.2894639968599
2022-02-18,1.25,185.29577030163225
2022-02-19,1.25,185.30207682103892
2022-02-20,1.25,185.3083835550872
2022-02-21,1.25,185.31469050378445
2022-02-22,1.25,185.32099766713793
2022-02-23,1.25,185.327305045155
2022-02-24,1.25,185.33361263784286
2022-02-25,1.25,185.33992044520892
2022-02-26,1.25,185.34622846726043
2022-02-27,1.25,185.35253670400473
2022-02-28,1.25,185.35884515544913
2022-03-01,1.25,185.3651538216009
2022-03-02,1.25,185.37146270246737
2022-03-03,1.25,185.37777179805587
2022-03-04,1.25,185.38408110837366
2022-03-05,1.25,185.39039063342807
2022-03-06,1.25,185.39670037322645
2022-03-07,1.25,185.40301032777603
2022-03-08,1.25,185.4093204970842
2022-03-09,1.25,185.41563088115817
2022-03-10,1.25,185.42194148000536
2022-03-11,1.25,185.428252293633
2022-03-12,1.25,185.43456332204843
2022-03-13,1.25,185.44087456525898
2022-03-14,1.25,185.4471860232719
2022-03-15,1.25,185.45349769609456
2022-03-16,1.25,185.45980958373428
2022-03-17,1.25,185.4661216861983
2022-03-18,1.25,185.472434003494
2022-03-19,1.25,185.47874653562863
2022-03-20,1.25,185.48505928260957
2022-03-21,1.25,185.49137224444408
2022-03-22,1.25,185.4976854211395
2022-03-23,1.25,185.50399881270314
2022-03-24,1.25,185.51031241914228
2022-03-25,1.25,185.5166262404643
2022-03-26,1.25,185.52294027667645
2022-03-27,1.25,185.5292545277861
2022-03-28,1.25,185.5355689938005
2022-03-29,1.25,185.541883674727
2022-03-30,1.25,185.5481985705729
2022-03-31,1.25,185.55451368134555
2022-04-01,1.25,185.56082900705223
2022-04-02,1.25,185.56714454770028
2022-04-03,1.25,185.57346030329697
2022-04-04,1.25,185.5797762738497
2022-04-05,1.25,185.5860924593657
2022-04-06,1.25,185.5924088598523
2022-04-07,1.25,185.59872547531685
2022-04-08,1.25,185.60504230576666
2022-04-09,1.25,185.61135935120905
2022-04-10,1.25,185.61767661165132
2022-04-11,1.25,185.62399408710078
2022-04-12,1.25,185.63031177756477
2022-04-13,1.25,185.63662968305061
2022-04-14,1.5,185.6442020891189
2022-04-15,1.5,185.65177480407738
2022-04-16,1.5,185.65934782793863
2022-04-17,1.5,185.66692116071528
2022-04-18,1.5,185.67449480241993
2022-04-19,1.5,185.68206875306515
2022-04-20,1.5,185.6896430126636
2022-04-21,1.5,185.69721758122782
2022-04-22,1.5,185.70479245877044
2022-04-23,1.5,185.71236764530408
2022-04-24,1.5,185.71994314084134
2022-04-25,1.5,185.7275189453948
2022-04-26,1.5,185.73509505897704
2022-04-27,1.5,185.74267148160075
2022-04-28,1.5,185.75024821327847
2022-04-29,1.5,185.75782525402283
2022-04-30,1.5,185.76540260384647
2022-05-01,1.5,185.77298026276193
2022-05-02,1.5,185.78055823078185
2022-05-03,1.5,185.78813650791886
2022-05-04,1.5,185.79571509418554
2022-05-05,1.5,185.8032939895945
2022-05-06,1.5,185.81087319415838
2022-05-07,1.5,185.81845270788972
2022-05-08,1.5,185.82603253080123
2022-05-09,1.5,185.83361266290547
2022-05-10,1.5,185.84119310421502
2022-05-11,1.5,185.84877385474257
2022-05-12,1.5,185.85635491450068
2022-05-13,1.5,185.86393628350197
2022-05-14,1.5,185.87151796175908
2022-05-15,1.5,185.87909994928458
2022-05-16,1.5,185.8866822460911
2022-05-17,1.5,185.89426485219133
2022-05-18,1.5,185.90184776759776
2022-05-19,1.5,185.90943099232308
2022-05-20,1.5,185.91701452637994
2022-05-21,1.5,185.92459836978088
2022-05-22,1.5,185.93218252253857
2022-05-23,1.5,185.93976698466562
2022-05-24,1.5,185.94735175617464
2022-05-25,1.5,185.95493683707824
2022-05-26,1.75,185.9637755812295
2022-05-27,1.75,185.9726147455008
2022-05-28,1.75,185.9814543299121
2022-05-29,1.75,185.99029433448345
2022-05-30,1.75,185.99913475923472
2022-05-31,1.75,186.00797560418593
2022-06-01,1.75,186.01681686935706
2022-06-02,1.75,186.02565855476806
2022-06-03,1.75,186.03450066043894
2022-06-04,1.75,186.04334318638965
2022-06-05,1.75,186.05218613264014
2022-06-06,1.75,186.06102949921043
2022-06-07,1.75,186.0698732861205
2022-06-08,1.75,186.07871749339031
2022-06-09,1.75,186.08756212103984
2022-06-10,1.75,186.09640716908905
2022-06-11,1.75,186.10525263755798
2022-06-12,1.75,186.11409852646662
2022-06-13,1.75,186.12294483583486
2022-06-14,1.75,186.13179156568276
2022-06-15,1.75,186.14063871603028
2022-06-16,1.75,186.14948628689743
2022-06-17,1.75,186.15833427830415
2022-06-18,1.75,186.1671826902705
2022-06-19,1.75,186.1760315228164
2022-06-20,1.75,186.1848807759619
2022-06-21,1.75,186.19373044972696
2022-06-22,1.75,186.20258054413154
2022-06-23,1.75,186.21143105919572
2022-06-24,1.75,186.22028199493943
2022-06-25,1.75,186.22913335138267
2022-06-26,1.75,186.23798512854546
2022-06-27,1.75,186.24683732644777
2022-06-28,1.75,186.25568994510962
2022-06-29,1.75,186.26454298455099
2022-06-30,1.75,186.27339644479193
2022-07-01,1.75,186.28225032585237
2022-07-02,1.75,186.29110462775236
2022-07-03,1.75,186.2999593505119
2022-07-04,1.75,186.30881449415097
2022-07-05,1.75,186.31767005868957
2022-07-06,1.75,186.32652604414776
2022-07-07,1.75,186.3353824505455
2022-07-08,1.75,186.3442392779028
2022-07-09,1.75,186.35309652623968
2022-07-10,1.75,186.36195419557615
2022-07-11,1.75,186.37081228593223
2022-07-12,1.75,186.37967079732792
2022-07-13,2.25,186.39103295506624
2022-07-14,2.25,186.40239580546935
2022-07-15,2.25,186.41375934857942
2022-07-16,2.25,186.4251235844387
2022-07-17,2.25,186.43648851308942
2022-07-18,2.25,186.44785413457384
2022-07-19,2.25,186.45922044893413
2022-07-20,2.25,186.4705874562126
2022-07-21,2.25,186.48195515645142
2022-07-22,2.25,186.49332354969292
2022-07-23,2.25,186.5046926359793
2022-07-24,2.25,186.5160624153528
2022-07-25,2.25,186.52743288785567
2022-07-26,2.25,186.5388040535302
2022-07-27,2.25,186.55017591241864
2022-07-28,2.25,186.5615484645632
2022-07-29,2.25,186.5729217100062
2022-07-30,2.25,186.5842956487899
2022-07-31,2.25,186.59567028095654
2022-08-01,2.25,186.60704560654838
2022-08-02,2.25,186.61842162560777
2022-08-03,2.25,186.6297983381769
2022-08-04,2.25,186.6411757442981
2022-08-05,2.25,186.6525538440136
2022-08-06,2.25,186.66393263736572
2022-08-07,2.25,186.67531212439675
2022-08-08,2.25,186.68669230514897
2022-08-09,2.25,186.69807317966468
2022-08-10,2.25,186.70945474798611
2022-08-11,2.25,186.72083701015566
2022-08-12,2.25,186.73221996621555
2022-08-13,2.25,186.74360361620813
2022-08-14,2.25,186.75498796017567
2022-08-15,2.25,186.7663729981605
2022-08-16,2.25,186.7777587302049
2022-08-17,2.25,186.7891451563512
2022-08-18,2.25,186.80053227664172
2022-08-19,2.25,186.81192009111876
2022-08-20,2.25,186.82330859982468
2022-08-21,2.25,186.83469780280174
2022-08-22,2.25,186.8460877000923
2022-08-23,2.25,186.85747829173872
2022-08-24,2.25,186.86886957778327
2022-08-25,2.5,186.8815118700724
2022-08-26,2.5,186.89415501765407
2022-08-27,2.5,186.9067990205862
2022-08-28,2.5,186.91944387892661
2022-08-29,2.5,186.9320895927332
2022-08-30,2.5,186.9447361620638
2022-08-31,2.5,186.95738358697636
2022-09-01,2.5,186.9700318675287
2022-09-02,2.5,186.98268100377874
2022-09-03,2.5,186.99533099578434
2022-09-04,2.5,187.00798184360343
2022-09-05,2.5,187.02063354729387
2022-09-06,2.5,187.0332861069136
2022-09-07,2.5,187.0459395225205
2022-09-08,2.5,187.0585937941725
2022-09-09,2.5,187.07124892192752
2022-09-10,2.5,187.08390490584347
2022-09-11,2.5,187.09656174597825
2022-09-12,2.5,187.1092194423898
2022-09-13,2.5,187.12187799513603
2022-09-14,2.5,187.13453740427494
2022-09-15,2.5,187.1471976698644
2022-09-16,2.5,187.15985879196236
2022-09-17,2.5,187.1725207706268
2022-09-18,2.5,187.18518360591563
2022-09-19,2.5,187.19784729788685
2022-09-20,2.5,187.2105118465984
2022-09-21,2.5,187.2231772521082
2022-09-22,2.5,187.23584351447425
2022-09-23,2.5,187.24851063375453
2022-09-24,2.5,187.261178610007
2022-09-25,2.5,187.27384744328964
2022-09-26,2.5,187.28651713366042
2022-09-27,2.5,187.29918768117736
2022-09-28,2.5,187.3118590858984
2022-09-29,2.5,187.32453134788153
2022-09-30,2.5,187.3372044671848
2022-10-01,2.5,187.34987844386617
2022-10-02,2.5,187.36255327798366
2022-10-03,2.5,187.3752289695953
2022-10-04,2.5,187.38790551875903
2022-10-05,2.5,187.40058292553292
2022-10-06,2.5,187.413261189975
2022-10-07,2.5,187.42594031214327
2022-10-08,2.5,187.43862029209578
2022-10-09,2.5,187.4513011298905
2022-10-10,2.5,187.4639828255856
2022-10-11,2.5,187.47666537923894
2022-10-12,3.0,187.49184842052685
2022-10-13,3.0,187.50703269143304
2022-10-14,3.0,187.52221819205715
2022-10-15,3.0,187.53740492249875
2022-10-16,3.0,187.55259288285743
2022-10-17,3.0,187.56778207323285
2022-10-18,3.0,187.58297249372455
2022-10-19,3.0,187.5981641444322
2022-10-20,3.0,187.6133570254554
2022-10-21,3.0,187.62855113689383
2022-10-22,3.0,187.6437464788471
2022-10-23,3.0,187.6589430514149
2022-10-24,3.0,187.67414085469684
2022-10-25,3.0,187.68933988879263
2022-10-26,3.0,187.70454015380193
2022-10-27,3.0,187.71974164982447
2022-10-28,3.0,187.73494437695987
2022-10-29,3.0,187.75014833530793
2022-10-30,3.0,187.76535352496825
2022-10-31,3.0,187.78055994604065
2022-11-01,3.0,187.7957675986248
2022-11-02,3.0,187.81097648282045
2022-11-03,3.0,187.82618659872733
2022-11-04,3.0,187.84139794644523
2022-11-05,3.0,187.85661052607387
2022-11-06,3.0,187.87182433771304
2022-11-07,3.0,187.8870393814625
2022-11-08,3.0,187.90225565742205
2022-11-09,3.0,187.91747316569146
2022-11-10,3.0,187.9326919063706
2022-11-11,3.0,187.94791187955917
2022-11-12,3.0,187.96313308535704
2022-11-13,3.0,187.97835552386405
2022-11-14,3.0,187.99357919518002
2022-11-15,3.0,188.00880409940478
2022-11-16,3.0,188.0240302366382
2022-11-17,3.0,188.0392576069801
2022-11-18,3.0,188.05448621053037
2022-11-19,3.0,188.0697160473889
2022-11-20,3.0,188.08494711765556
2022-11-21,3.0,188.10017942143023
2022-11-22,3.0,188.11541295881278
2022-11-23,3.0,188.13064772990316
2022-11-24,3.25,188.14713335938038
2022-11-25,3.25,188.16362043347058
2022-11-26,3.25,188.18010895230037
2022-11-27,3.25,188.19659891599636
2022-11-28,3.25,188.21309032468517
2022-11-29,3.25,188.22958317849336
2022-11-30,3.25,188.24607747754763
2022-12-01,3.25,188.2625732219746
2022-12-02,3.25,188.27907041190093
2022-12-03,3.25,188.29556904745328
2022-12-04,3.25,188.31206912875837
2022-12-05,3.25,188.3285706559428
2022-12-06,3.25,188.34507362913334
2022-12-07,3.25,188.3615780484567
2022-12-08,3.25,188.37808391403956
2022-12-09,3.25,188.3945912260087
2022-12-10,3.25,188.41109998449085
2022-12-11,3.25,188.42761018961275
2022-12-12,3.25,188.4441218415012
2022-12-13,3.25,188.46063494028294
2022-12-14,3.25,188.47714948608476
2022-12-15,3.25,188.4936654790335
2022-12-16,3.25,188.51018291925595
2022-12-17,3.25,188.52670180687895
2022-12-18,3.25,188.54322214202926
2022-12-19,3.25,188.5597439248338
2022-12-20,3.25,188.57626715541943
2022-12-21,3.25,188.59279183391297
2022-12-22,3.25,188.60931796044133
2022-12-23,3.25,188.6258455351314
2022-12-24,3.25,188.64237455811005
2022-12-25,3.25,188.6589050295042
2022-12-26,3.25,188.67543694944084
2022-12-27,3.25,188.6919703180468
2022-12-28,3.25,188.7085051354491
2022-12-29,3.25,188.72504140177463
2022-12-30,3.25,188.74157911715045
2022-12-31,3.25,188.75811828170345
2023-01-01,3.25,188.77465889556066
2023-01-02,3.25,188.79120095884906
2023-01-03,3.25,188.8077444716957
2023-01-04,3.25,188.82428943422758
2023-01-05,3.25,188.8408358465717
2023-01-06,3.25,188.8573837088552
2023-01-07,3.25,188.87393302120503
2023-01-08,3.25,188.89048378374832
2023-01-09,3.25,188.9070359966121
2023-01-10,3.25,188.9235896599235
2023-01-11,3.25,188.94014477380964
2023-01-12,3.25,188.95670133839758
2023-01-13,3.5,188.97451143827553
2023-01-14,3.5,188.99232321684315
2023-01-15,3.5,189.0101366742586
2023-01-16,3.5,189.0279518106802
2023-01-17,3.5,189.04576862626615
2023-01-18,3.5,189.0635871211747
2023-01-19,3.5,189.0814072955642
2023-01-20,3.5,189.09922914959293
2023-01-21,3.5,189.11705268341916
2023-01-22,3.5,189.13487789720125
2023-01-23,3.5,189.15270479109756
2023-01-24,3.5,189.1705333652664
2023-01-25,3.5,189.1883636198662
2023-01-26,3.5,189.20619555505536
2023-01-27,3.5,189.22402917099222
2023-01-28,3.5,189.24186446783523
2023-01-29,3.5,189.2597014457428
2023-01-30,3.5,189.27754010487342
2023-01-31,3.5,189.29538044538555
2023-02-01,3.5,189.3132224674376
2023-02-02,3.5,189.33106617118818
2023-02-03,3.5,189.34891155679568
2023-02-04,3.5,189.3667586244187
2023-02-05,3.5,189.3846073742158
2023-02-06,3.5,189.4024578063454
2023-02-07,3.5,189.42030992096625
2023-02-08,3.5,189.43816371823675
2023-02-09,3.5,189.45601919831566
2023-02-10,3.5,189.47387636136148
2023-02-11,3.5,189.4917352075329
2023-02-12,3.5,189.50959573698853
2023-02-13,3.5,189.52745794988707
2023-02-14,3.5,189.54532184638714
2023-02-15,3.5,189.56318742664743
2023-02-16,3.5,189.58105469082668
2023-02-17,3.5,189.59892363908358
2023-02-18,3.5,189.6167942715769
2023-02-19,3.5,189.63466658846534
2023-02-20,3.5,189.65254058990772
2023-02-21,3.5,189.67041627606272
2023-02-22,3.5,189.68829364708924
2023-02-23,3.5,189.70617270314602
2023-02-24,3.5,189.72405344439193
2023-02-25,3.5,189.74193587098574
2023-02-26,3.5,189.75981998308637
2023-02-27,3.5,189.77770578085264
2023-02-28,3.5,189.79559326444348
2023-03-01,3.5,189.81348243401774
2023-03-02,3.5,189.83137328973436
2023-03-03,3.5,189.84926583175226
2023-03-04,3.5,189.86716006023036
2023-03-05,3.5,189.88505597532767
2023-03-06,3.5,189.90295357720314
2023-03-07,3.5,189.9208528660157
2023-03-08,3.5,189.93875384192444
2023-03-09,3.5,189.95665650508832
2023-03-10,3.5,189.9745608556664
2023-03-11,3.5,189.9924668938177
2023-03-12,3.5,190.0103746197013
2023-03-13,3.5,190.0282840334763
2023-03-14,3.5,190.04619513530173
2023-03-15,3.5,190.0641079253368
2023-03-16,3.5,190.0820224037405
2023-03-17,3.5,190.09993857067207
2023-03-18,3.5,190.1178564262906
2023-03-19,3.5,190.1357759707553
2023-03-20,3.5,190.15369720422535
2023-03-21,3.5,190.17162012685992
2023-03-22,3.5,190.18954473881823
2023-03-23,3.5,190.2074710402595
2023-03-24,3.5,190.225399031343
2023-03-25,3.5,190.24332871222796
2023-03-26,3.5,190.26126008307367
2023-03-27,3.5,190.2791931440394
2023-03-28,3.5,190.29712789528446
2023-03-29,3.5,190.3150643369682
2023-03-30,3.5,190.3330024692499
2023-03-31,3.5,190.3509422922889
2023-04-01,3.5,190.36888380624464
2023-04-02,3.5,190.38682701127644
2023-04-03,3.5,190.40477190754368
2023-04-04,3.5,190.42271849520577
2023-04-05,3.5,190.4406667744222
2023-04-06,3.5,190.45861674535232
2023-04-07,3.5,190.47656840815563
2023-04-08,3.5,190.4945217629916
2023-04-09,3.5,190.51247681001968
2023-04-10,3.5,190.5304335493994
2023-04-11,3.5,190.54839198129025
2023-04-12,3.5,190.56635210585176
2023-04-13,3.5,190.58431392324349
2023-04-14,3.5,190.60227743362498
2023-04-15,3.5,190.62024263715583
2023-04-16,3.5,190.6382095339956
2023-04-17,3.5,190.6561781243039
2023-04-18,3.5,190.67414840824034
2023-04-19,3.5,190.69212038596456
2023-04-20,3.5,190.71009405763618
2023-04-21,3.5,190.72806942341492
2023-04-22,3.5,190.74604648346042
2023-04-23,3.5,190.7640252379324
2023-04-24,3.5,190.78200568699054
2023-04-25,3.5,190.7999878307946
2023-04-26,3.5,190.81797166950426
2023-04-27,3.5,190.8359572032793
2023-04-28,3.5,190.8539444322795
2023-04-29,3.5,190.87193335666464
2023-04-30,3.5,190.88992397659453
2023-05-01,3.5,190.90791629222895
2023-05-02,3.5,190.92591030372773
2023-05-03,3.5,190.94390601125076
2023-05-04,3.5,190.96190341495785
2023-05-05,3.5,190.9799025150089
2023-05-06,3.5,190.9979033115638
2023-05-07,3.5,191.01590580478242
2023-05-08,3.5,191.0339099948247
2023-05-09,3.5,191.05191588185062
2023-05-10,3.5,191.06992346602004
2023-05-11,3.5,191.087932747493
2023-05-12,3.5,191.10594372642947
2023-05-13,3.5,191.1239564029894
2023-05-14,3.5,191.1419707773328
2023-05-15,3.5,191.15998684961974
2023-05-16,3.5,191.17800462001026
2023-05-17,3.5,191.19602408866436
2023-05-18,3.5,191.21404525574215
2023-05-19,3.5,191.23206812140373
2023-05-20,3.5,191.25009268580914
2023-05-21,3.5,191.26811894911856
2023-05-22,3.5,191.28614691149207
2023-05-23,3.5,191.30417657308985
2023-05-24,3.5,191.32220793407205
2023-05-25,3.5,191.34024099459884
2023-05-26,3.5,191.3582757548304
2023-05-27,3.5,191.37631221492697
2023-05-28,3.5,191.39435037504873
2023-05-29,3.5,191.41239023535596
2023-05-30,3.5,191.43043179600886
2023-05-31,3.5,191.44847505716774
2023-06-01,3.5,191.46652001899284
2023-06-02,3.5,191.4845666816445
2023-06-03,3.5,191.50261504528302
2023-06-04,3.5,191.5206651100687
2023-06-05,3.5,191.5387168761619
2023-06-06,3.5,191.55677034372297
2023-06-07,3.5,191.5748255129123
2023-06-08,3.5,191.59288238389027
2023-06-09,3.5,191.61094095681725
2023-06-10,3.5,191.6290012318537
2023-06-11,3.5,191.64706320916002
2023-06-12,3.5,191.6651268888967
2023-06-13,3.5,191.68319227122416
2023-06-14,3.5,191.7012593563029
2023-06-15,3.5,191.71932814429337
2023-06-16,3.5,191.73739863535616
2023-06-17,3.5,191.7554708296517
2023-06-18,3.5,191.7735447273406
2023-06-19,3.5,191.79162032858338
2023-06-20,3.5,191.80969763354062
2023-06-21,3.5,191.8277766423729
2023-06-22,3.5,191.8458573552408
2023-06-23,3.5,191.86393977230497
2023-06-24,3.5,191.88202389372603
2023-06-25,3.5,191.90010971966458
2023-06-26,3.5,191.91819725028134
2023-06-27,3.5,191.93628648573696
2023-06-28,3.5,191.9543774261921
2023-06-29,3.5,191.97247007180752
2023-06-30,3.5,191.9905644227439
2023-07-01,3.5,192.008660479162
2023-07-02,3.5,192.02675824122252
2023-07-03,3.5,192.04485770908627
2023-07-04,3.5,192.06295888291405
2023-07-05,3.5,192.08106176286663
2023-07-06,3.5,192.0991663491048
2023-07-07,3.5,192.11727264178938
2023-07-08,3.5,192.13538064108127
2023-07-09,3.5,192.1534903471413
2023-07-10,3.5,192.1716017601303
2023-07-11,3.5,192.18971488020918
2023-07-12,3.5,192.20782970753888
2023-07-13,3.5,192.2259462422803
2023-07-14,3.5,192.24406448459433
2023-07-15,3.5,192.26218443464197
2023-07-16,3.5,192.28030609258414
2023-07-17,3.5,192.2984294585818
2023-07-18,3.5,192.31655453279603
2023-07-19,3.5,192.3346813153878
2023-07-20,3.5,192.35280980651808
2023-07-21,3.5,192.37094000634795
2023-07-22,3.5,192.3890719150385
2023-07-23,3.5,192.40720553275074
2023-07-24,3.5,192.42534085964576
2023-07-25,3.5,192.44347789588468
2023-07-26,3.5,192.4616166416286
2023-07-27,3.5,192.47975709703863
2023-07-28,3.5,192.49789926227598
2023-07-29,3.5,192.51604313750178
2023-07-30,3.5,192.53418872287716
